id:ID(Listing_Text),name,:LABEL
1694,Amsterdamid:780674;picture_url:https://a0.muscache.com/pictures/99c2518c-07f6-4656-8695-618606799aa7.jpg;host_identity_verified:f;neighbourhood:Centrum-Oost;neighbourhood_cleansed:Centrum-Oost;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:2;bathrooms_text:1 bath;bedrooms:1.0;beds:1.0;price:$149.00;City:Amsterdam;Country:Netherlands;State:Centrum-Oost;,Listing_Text; Listing_Text
1695,"Amsterdamid:782254;picture_url:https://a0.muscache.com/pictures/11150226/a3521e26_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Centrum-West;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:2.0;beds:3.0;price:$399.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1696,"Amsterdamid:785432;picture_url:https://a0.muscache.com/pictures/11408728/8881f26b_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Centrum-Oost;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:2.0;beds:3.0;price:$200.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1697,"Amsterdamid:794322;picture_url:https://a0.muscache.com/pictures/ed002ed5-b04d-4db3-9451-b3669ab72ccd.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Centrum-Oost;property_type:Private room in boat;room_type:Private room;accommodates:2;bathrooms_text:1 private bath;bedrooms:1.0;beds:1.0;price:$144.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1698,Amsterdamid:800723;picture_url:https://a0.muscache.com/pictures/12145315/731ae397_original.jpg;host_identity_verified:t;neighbourhood:De Baarsjes - Oud-West;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:2.0;beds:nan;price:$150.00;City:Amsterdam;Country:Netherlands;State:De Baarsjes - Oud-West;,Listing_Text; Listing_Text
1699,Amsterdamid:801544;picture_url:https://a0.muscache.com/pictures/64d0f8d5-c873-4eab-8611-ed12cf1e9f3c.jpg;host_identity_verified:t;neighbourhood:De Pijp - Rivierenbuurt;neighbourhood_cleansed:De Pijp - Rivierenbuurt;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:3;bathrooms_text:1 bath;bedrooms:2.0;beds:2.0;price:$160.00;City:Amsterdam;Country:Netherlands;State:De Pijp - Rivierenbuurt;,Listing_Text; Listing_Text
1700,"Amsterdamid:802052;picture_url:https://a0.muscache.com/pictures/98386fd4-6629-49d1-8b03-36c387c6e70b.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Centrum-Oost;property_type:Private room in boat;room_type:Private room;accommodates:2;bathrooms_text:1 private bath;bedrooms:1.0;beds:1.0;price:$115.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1701,Amsterdamid:816940;picture_url:https://a0.muscache.com/pictures/21821681/cbddd9c3_original.jpg;host_identity_verified:t;neighbourhood:Zuid;neighbourhood_cleansed:Zuid;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:1.0;price:$85.00;City:Amsterdam;Country:Netherlands;State:Zuid;,Listing_Text; Listing_Text
1702,"Amsterdamid:818085;picture_url:https://a0.muscache.com/pictures/ec3df0ae-3d9d-43a3-b1d3-e395257a6b7f.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Centrum-West;property_type:Private room in bed and breakfast;room_type:Private room;accommodates:2;bathrooms_text:1 private bath;bedrooms:1.0;beds:1.0;price:$117.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1703,Amsterdamid:818881;picture_url:https://a0.muscache.com/pictures/31488304/3504f7ec_original.jpg;host_identity_verified:f;neighbourhood:Centrum-Oost;neighbourhood_cleansed:Centrum-Oost;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:1.0;price:$122.00;City:Amsterdam;Country:Netherlands;State:Centrum-Oost;,Listing_Text; Listing_Text
1704,Amsterdamid:834233;picture_url:https://a0.muscache.com/pictures/11843665/f756349d_original.jpg;host_identity_verified:t;neighbourhood:Centrum-Oost;neighbourhood_cleansed:Centrum-Oost;property_type:Private room in rental unit;room_type:Private room;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:2.0;price:$125.00;City:Amsterdam;Country:Netherlands;State:Centrum-Oost;,Listing_Text; Listing_Text
1705,Amsterdamid:835627;picture_url:https://a0.muscache.com/pictures/miso/Hosting-835627/original/2ed521b9-34e7-4fd1-ad50-96ec5691e774.jpeg;host_identity_verified:t;neighbourhood:Centrum-Oost;neighbourhood_cleansed:Centrum-Oost;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:2 baths;bedrooms:3.0;beds:3.0;price:$180.00;City:Amsterdam;Country:Netherlands;State:Centrum-Oost;,Listing_Text; Listing_Text
1706,"Amsterdamid:847093;picture_url:https://a0.muscache.com/pictures/f5ce58b1-5b38-49d6-a7b6-dbcbd870130e.jpg;host_identity_verified:t;neighbourhood:Amsterdam, Noord-Holland, Netherlands;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:4.0;beds:5.0;price:$150.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, Noord-Holland, Netherlands;",Listing_Text; Listing_Text
1707,"Amsterdamid:851044;picture_url:https://a0.muscache.com/pictures/24461972/44837b06_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Zuid;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1.5 baths;bedrooms:2.0;beds:2.0;price:$120.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1708,"Amsterdamid:853645;picture_url:https://a0.muscache.com/pictures/101926473/2e47c687_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:De Pijp - Rivierenbuurt;property_type:Entire loft;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:3.0;beds:2.0;price:$800.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1709,"Amsterdamid:854328;picture_url:https://a0.muscache.com/pictures/eff93d53-5aba-41b5-9ccc-b2dd0a4b7a7f.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:2.5 baths;bedrooms:3.0;beds:3.0;price:$250.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1710,"Amsterdamid:862411;picture_url:https://a0.muscache.com/pictures/16602138/2e6b77f1_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Centrum-West;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:2;bathrooms_text:1 bath;bedrooms:1.0;beds:1.0;price:$180.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1711,Amsterdamid:865328;picture_url:https://a0.muscache.com/pictures/1c170ff8-cac3-46b2-94ab-d5a6b984a304.jpg;host_identity_verified:t;neighbourhood:Zuid;neighbourhood_cleansed:Zuid;property_type:Private room in rental unit;room_type:Private room;accommodates:4;bathrooms_text:1 private bath;bedrooms:1.0;beds:3.0;price:$130.00;City:Amsterdam;Country:Netherlands;State:Zuid;,Listing_Text; Listing_Text
1712,Amsterdamid:870225;picture_url:https://a0.muscache.com/pictures/31396669/a815465b_original.jpg;host_identity_verified:t;neighbourhood:De Pijp - Rivierenbuurt;neighbourhood_cleansed:De Pijp - Rivierenbuurt;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:2.0;beds:2.0;price:$180.00;City:Amsterdam;Country:Netherlands;State:De Pijp - Rivierenbuurt;,Listing_Text; Listing_Text
1713,"Amsterdamid:874076;picture_url:https://a0.muscache.com/pictures/5273e818-26a3-4d45-9c29-8e6d71af7e41.jpg;host_identity_verified:t;neighbourhood:Amsterdam, NH, Netherlands;neighbourhood_cleansed:Centrum-Oost;property_type:Private room in bed and breakfast;room_type:Private room;accommodates:2;bathrooms_text:1 private bath;bedrooms:1.0;beds:1.0;price:$117.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, NH, Netherlands;",Listing_Text; Listing_Text
1714,"Amsterdamid:874340;picture_url:https://a0.muscache.com/pictures/17342109/4849ca92_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Noord-West;property_type:Private room in bed and breakfast;room_type:Private room;accommodates:3;bathrooms_text:1.5 shared baths;bedrooms:1.0;beds:2.0;price:$89.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1715,Amsterdamid:874688;picture_url:https://a0.muscache.com/pictures/12850370/192a157c_original.jpg;host_identity_verified:t;neighbourhood:Oud-Oost;neighbourhood_cleansed:Oud-Oost;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:6;bathrooms_text:2 baths;bedrooms:5.0;beds:8.0;price:$359.00;City:Amsterdam;Country:Netherlands;State:Oud-Oost;,Listing_Text; Listing_Text
1716,Amsterdamid:877702;picture_url:https://a0.muscache.com/pictures/4c7c7606-1e0c-4b67-a271-d49d14e45d48.jpg;host_identity_verified:t;neighbourhood:Centrum-Oost;neighbourhood_cleansed:Centrum-Oost;property_type:Private room in bed and breakfast;room_type:Private room;accommodates:2;bathrooms_text:1.5 baths;bedrooms:nan;beds:2.0;price:$160.00;City:Amsterdam;Country:Netherlands;State:Centrum-Oost;,Listing_Text; Listing_Text
1717,"Amsterdamid:879986;picture_url:https://a0.muscache.com/pictures/6cd4416c-cbc8-405c-9997-bc00346fb732.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:De Pijp - Rivierenbuurt;property_type:Private room in rental unit;room_type:Private room;accommodates:3;bathrooms_text:1.5 baths;bedrooms:1.0;beds:2.0;price:$89.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1718,"Amsterdamid:884329;picture_url:https://a0.muscache.com/pictures/0c9be662-f71e-46ea-a8f9-4cd19583e9f8.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:De Aker - Nieuw Sloten;property_type:Private room in guest suite;room_type:Private room;accommodates:2;bathrooms_text:1 private bath;bedrooms:1.0;beds:1.0;price:$137.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1719,Amsterdamid:886192;picture_url:https://a0.muscache.com/pictures/e20dbefb-7308-4f1f-9f87-abcf1c34b3a6.jpg;host_identity_verified:t;neighbourhood:Noord-Oost;neighbourhood_cleansed:Noord-Oost;property_type:Entire chalet;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:2.0;beds:3.0;price:$90.00;City:Amsterdam;Country:Netherlands;State:Noord-Oost;,Listing_Text; Listing_Text
1720,"Amsterdamid:890288;picture_url:https://a0.muscache.com/pictures/14925830/825d7934_original.jpg;host_identity_verified:f;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Zuid;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:2 baths;bedrooms:2.0;beds:2.0;price:$285.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1721,Amsterdamid:895684;picture_url:https://a0.muscache.com/pictures/96cac782-153d-4740-a6e1-ddcf994dba54.jpg;host_identity_verified:t;neighbourhood:Westerpark;neighbourhood_cleansed:Westerpark;property_type:Houseboat;room_type:Entire home/apt;accommodates:2;bathrooms_text:1 bath;bedrooms:1.0;beds:1.0;price:$250.00;City:Amsterdam;Country:Netherlands;State:Westerpark;,Listing_Text; Listing_Text
1722,"Amsterdamid:901789;picture_url:https://a0.muscache.com/pictures/4d483da8-954d-4f57-a802-26e9945f03c5.jpg;host_identity_verified:t;neighbourhood:Amsterdam, Noord-Holland, Netherlands;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:1.0;price:$120.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, Noord-Holland, Netherlands;",Listing_Text; Listing_Text
1723,"Amsterdamid:906446;picture_url:https://a0.muscache.com/pictures/108577333/14af4b1a_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, NH, Netherlands;neighbourhood_cleansed:Buitenveldert - Zuidas;property_type:Private room in rental unit;room_type:Private room;accommodates:2;bathrooms_text:1 shared bath;bedrooms:1.0;beds:1.0;price:$59.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, NH, Netherlands;",Listing_Text; Listing_Text
1724,Amsterdamid:907742;picture_url:https://a0.muscache.com/pictures/6a6bc048-0519-433d-a2b4-aa88159b70de.jpg;host_identity_verified:t;neighbourhood:De Baarsjes - Oud-West;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Private room in rental unit;room_type:Private room;accommodates:2;bathrooms_text:1 shared bath;bedrooms:1.0;beds:1.0;price:$87.00;City:Amsterdam;Country:Netherlands;State:De Baarsjes - Oud-West;,Listing_Text; Listing_Text
1725,"Amsterdamid:916096;picture_url:https://a0.muscache.com/pictures/46364866/b245469e_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, Noord-Holland, Netherlands;neighbourhood_cleansed:Centrum-West;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1.5 baths;bedrooms:2.0;beds:2.0;price:$210.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, Noord-Holland, Netherlands;",Listing_Text; Listing_Text
1726,"Amsterdamid:916850;picture_url:https://a0.muscache.com/pictures/13422640/bc6265d3_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Noord-West;property_type:Entire residential home;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:4.0;beds:4.0;price:$245.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1727,Amsterdamid:917955;picture_url:https://a0.muscache.com/pictures/6f4a8d5c-9b12-4dc3-86d9-1554b82b5d00.jpg;host_identity_verified:f;neighbourhood:Westerpark;neighbourhood_cleansed:Westerpark;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:1;bathrooms_text:1.5 baths;bedrooms:1.0;beds:1.0;price:$125.00;City:Amsterdam;Country:Netherlands;State:Westerpark;,Listing_Text; Listing_Text
1728,"Amsterdamid:919131;picture_url:https://a0.muscache.com/pictures/25298108/a8e842a1_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Zuid;property_type:Entire residential home;room_type:Entire home/apt;accommodates:6;bathrooms_text:2.5 baths;bedrooms:4.0;beds:4.0;price:$399.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1729,"Amsterdamid:920560;picture_url:https://a0.muscache.com/pictures/miso/Hosting-920560/original/9e057b8d-1cc8-4790-86be-c532cff9646c.jpeg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Watergraafsmeer;property_type:Private room in rental unit;room_type:Private room;accommodates:4;bathrooms_text:1 private bath;bedrooms:1.0;beds:2.0;price:$165.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1730,"Amsterdamid:931270;picture_url:https://a0.muscache.com/pictures/3070091c-33ec-4ff8-9dca-1c81f8f40261.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Zuid;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1 bath;bedrooms:1.0;beds:1.0;price:$132.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1731,"Amsterdamid:932227;picture_url:https://a0.muscache.com/pictures/13833199/b04870b2_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Entire condominium (condo);room_type:Entire home/apt;accommodates:2;bathrooms_text:1 bath;bedrooms:1.0;beds:1.0;price:$130.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1732,"Amsterdamid:933523;picture_url:https://a0.muscache.com/pictures/17529938/b8c4b982_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:IJburg - Zeeburgereiland;property_type:Private room in guesthouse;room_type:Private room;accommodates:4;bathrooms_text:1.5 baths;bedrooms:2.0;beds:2.0;price:$129.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1733,"Amsterdamid:934060;picture_url:https://a0.muscache.com/pictures/2dec5f9f-e56b-4f71-aa63-8a624d6202d5.jpg;host_identity_verified:f;neighbourhood:Amsterdam, Netherlands;neighbourhood_cleansed:Oud-Noord;property_type:Private room in boat;room_type:Private room;accommodates:16;bathrooms_text:2 baths;bedrooms:7.0;beds:16.0;price:$514.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, Netherlands;",Listing_Text; Listing_Text
1734,"Amsterdamid:937635;picture_url:https://a0.muscache.com/pictures/19318518/79a376d1_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Entire loft;room_type:Entire home/apt;accommodates:5;bathrooms_text:1 bath;bedrooms:3.0;beds:4.0;price:$195.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1735,"Amsterdamid:946142;picture_url:https://a0.muscache.com/pictures/15289270/22c57fa3_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Westerpark;property_type:Private room in rental unit;room_type:Private room;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:2.0;price:$90.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1736,Amsterdamid:947437;picture_url:https://a0.muscache.com/pictures/39176bbb-4bbc-462d-a5f4-49868a4cca86.jpg;host_identity_verified:t;neighbourhood:Osdorp;neighbourhood_cleansed:Osdorp;property_type:Private room in rental unit;room_type:Private room;accommodates:2;bathrooms_text:1 private bath;bedrooms:1.0;beds:1.0;price:$85.00;City:Amsterdam;Country:Netherlands;State:Osdorp;,Listing_Text; Listing_Text
1737,"Amsterdamid:951483;picture_url:https://a0.muscache.com/pictures/68008559/5bec3123_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Watergraafsmeer;property_type:Entire residential home;room_type:Entire home/apt;accommodates:4;bathrooms_text:2.5 baths;bedrooms:3.0;beds:3.0;price:$140.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1738,"Amsterdamid:954629;picture_url:https://a0.muscache.com/pictures/bad11e40-3e1b-4410-af9a-1623fe6cfb2e.jpg;host_identity_verified:f;neighbourhood:Amsterdam-Zuidoost, North Holland, Netherlands;neighbourhood_cleansed:Bijlmer-Centrum;property_type:Private room in residential home;room_type:Private room;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:2.0;price:$72.00;City:Amsterdam;Country:Netherlands;State:Amsterdam-Zuidoost, North Holland, Netherlands;",Listing_Text; Listing_Text
1739,"Amsterdamid:954633;picture_url:https://a0.muscache.com/pictures/6f98344b-5c41-4cac-8f9e-2462c346fe07.jpg;host_identity_verified:f;neighbourhood:Amsterdam-Zuidoost, North Holland, Netherlands;neighbourhood_cleansed:Bijlmer-Centrum;property_type:Private room in residential home;room_type:Private room;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:2.0;price:$77.00;City:Amsterdam;Country:Netherlands;State:Amsterdam-Zuidoost, North Holland, Netherlands;",Listing_Text; Listing_Text
1740,"Amsterdamid:957396;picture_url:https://a0.muscache.com/pictures/14239771/2515aa55_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:IJburg - Zeeburgereiland;property_type:Entire residential home;room_type:Entire home/apt;accommodates:6;bathrooms_text:2 baths;bedrooms:5.0;beds:5.0;price:$300.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1741,"Amsterdamid:963328;picture_url:https://a0.muscache.com/pictures/14352399/0a3482f0_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, Noord-Holland, Netherlands;neighbourhood_cleansed:Centrum-West;property_type:Private room in guest suite;room_type:Private room;accommodates:2;bathrooms_text:1 private bath;bedrooms:1.0;beds:1.0;price:$73.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, Noord-Holland, Netherlands;",Listing_Text; Listing_Text
1742,"Amsterdamid:964986;picture_url:https://a0.muscache.com/pictures/14386135/20db7560_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:De Pijp - Rivierenbuurt;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:4;bathrooms_text:1.5 baths;bedrooms:2.0;beds:3.0;price:$349.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1743,Amsterdamid:969862;picture_url:https://a0.muscache.com/pictures/miso/Hosting-969862/original/47ff3529-58e5-4d20-b712-d3ebcc841936.jpeg;host_identity_verified:t;neighbourhood:Zuid;neighbourhood_cleansed:Zuid;property_type:Private room in rental unit;room_type:Private room;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:2.0;price:$95.00;City:Amsterdam;Country:Netherlands;State:Zuid;,Listing_Text; Listing_Text
1744,"Amsterdamid:974240;picture_url:https://a0.muscache.com/pictures/5f557544-182b-42c7-9729-6ded12141d56.jpg;host_identity_verified:f;neighbourhood:Amsterdam, NH, Netherlands;neighbourhood_cleansed:Zuid;property_type:Private room in guest suite;room_type:Private room;accommodates:2;bathrooms_text:1 private bath;bedrooms:1.0;beds:1.0;price:$78.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, NH, Netherlands;",Listing_Text; Listing_Text
1745,"Amsterdamid:978852;picture_url:https://a0.muscache.com/pictures/24784660/8f1b882b_original.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Private room in bed and breakfast;room_type:Private room;accommodates:2;bathrooms_text:1 shared bath;bedrooms:1.0;beds:1.0;price:$26.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1746,"Amsterdamid:982907;picture_url:https://a0.muscache.com/pictures/c728070d-674a-486d-83bf-329c60679588.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Oostelijk Havengebied - Indische Buurt;property_type:Entire loft;room_type:Entire home/apt;accommodates:4;bathrooms_text:2.5 baths;bedrooms:3.0;beds:2.0;price:$145.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1747,Amsterdamid:987355;picture_url:https://a0.muscache.com/pictures/b685b391-47c2-4b6d-ac33-d10e3b036db1.jpg;host_identity_verified:t;neighbourhood:Centrum-West;neighbourhood_cleansed:Centrum-West;property_type:Shared room in rental unit;room_type:Shared room;accommodates:2;bathrooms_text:1 shared bath;bedrooms:1.0;beds:2.0;price:$80.00;City:Amsterdam;Country:Netherlands;State:Centrum-West;,Listing_Text; Listing_Text
1748,Amsterdamid:995087;picture_url:https://a0.muscache.com/pictures/16271091/eeb0226b_original.jpg;host_identity_verified:t;neighbourhood:Westerpark;neighbourhood_cleansed:Westerpark;property_type:Private room in rental unit;room_type:Private room;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:2.0;price:$75.00;City:Amsterdam;Country:Netherlands;State:Westerpark;,Listing_Text; Listing_Text
1749,Amsterdamid:998754;picture_url:https://a0.muscache.com/pictures/19565348/e774ff20_original.jpg;host_identity_verified:t;neighbourhood:De Baarsjes - Oud-West;neighbourhood_cleansed:De Baarsjes - Oud-West;property_type:Entire condominium (condo);room_type:Entire home/apt;accommodates:6;bathrooms_text:2 baths;bedrooms:2.0;beds:5.0;price:$386.00;City:Amsterdam;Country:Netherlands;State:De Baarsjes - Oud-West;,Listing_Text; Listing_Text
1750,"Amsterdamid:998822;picture_url:https://a0.muscache.com/pictures/add9f6e1-c354-4851-963e-540c21012430.jpg;host_identity_verified:t;neighbourhood:Amsterdam, North Holland, Netherlands;neighbourhood_cleansed:Centrum-Oost;property_type:Entire condominium (condo);room_type:Entire home/apt;accommodates:4;bathrooms_text:1.5 baths;bedrooms:2.0;beds:4.0;price:$153.00;City:Amsterdam;Country:Netherlands;State:Amsterdam, North Holland, Netherlands;",Listing_Text; Listing_Text
1751,Amsterdamid:1005026;picture_url:https://a0.muscache.com/pictures/17423786/39760980_original.jpg;host_identity_verified:t;neighbourhood:Westerpark;neighbourhood_cleansed:Westerpark;property_type:Entire rental unit;room_type:Entire home/apt;accommodates:2;bathrooms_text:1 bath;bedrooms:1.0;beds:1.0;price:$200.00;City:Amsterdam;Country:Netherlands;State:Westerpark;,Listing_Text; Listing_Text
1752,Amsterdamid:1005695;picture_url:https://a0.muscache.com/pictures/15395272/51ba78fb_original.jpg;host_identity_verified:t;neighbourhood:Oud-Oost;neighbourhood_cleansed:Oud-Oost;property_type:Private room in rental unit;room_type:Private room;accommodates:2;bathrooms_text:1 shared bath;bedrooms:1.0;beds:1.0;price:$129.00;City:Amsterdam;Country:Netherlands;State:Oud-Oost;,Listing_Text; Listing_Text
1753,Amsterdamid:1008006;picture_url:https://a0.muscache.com/pictures/15147247/3934fa1a_original.jpg;host_identity_verified:f;neighbourhood:Westerpark;neighbourhood_cleansed:Westerpark;property_type:Private room in boat;room_type:Private room;accommodates:2;bathrooms_text:1.5 baths;bedrooms:1.0;beds:nan;price:$121.00;City:Amsterdam;Country:Netherlands;State:Westerpark;,Listing_Text; Listing_Text
