lId:ID(Listing),name,:LABEL,url,picture_url,host_identity_verified,accomodates,bedrooms,bathrooms,beds,price,review_scores_rating
242471,2090727,Listing; Listing,https://www.airbnb.com/rooms/2090727,https://a0.muscache.com/pictures/65429353/6af575aa_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242472,2091152,Listing; Listing,https://www.airbnb.com/rooms/2091152,https://a0.muscache.com/pictures/28546583/3e9b8b04_original.jpg,t,2.0,1.0,1 shared bath,2.0,low,very good
242473,2097548,Listing; Listing,https://www.airbnb.com/rooms/2097548,https://a0.muscache.com/pictures/90604584/aac7dbfa_original.jpg,t,4.0,3.0,1 bath,4.0,low,very good
242474,2109761,Listing; Listing,https://www.airbnb.com/rooms/2109761,https://a0.muscache.com/pictures/59e6b8ee-3c69-424f-87f8-1d7f7562695d.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
242475,2116479,Listing; Listing,https://www.airbnb.com/rooms/2116479,https://a0.muscache.com/pictures/0cefd1ca-10ad-4875-8c31-8b81f24439e2.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242476,2128742,Listing; Listing,https://www.airbnb.com/rooms/2128742,https://a0.muscache.com/pictures/37933617/19df8e3b_original.jpg,t,4.0,4.0,1.5 baths,4.0,low,very good
242477,2144304,Listing; Listing,https://www.airbnb.com/rooms/2144304,https://a0.muscache.com/pictures/99546616/37afc613_original.jpg,t,6.0,4.0,2 baths,4.0,average,very good
242478,2144308,Listing; Listing,https://www.airbnb.com/rooms/2144308,https://a0.muscache.com/pictures/37438c40-8b1b-4276-9e80-5065514dcb21.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242479,2148417,Listing; Listing,https://www.airbnb.com/rooms/2148417,https://a0.muscache.com/pictures/5c347294-1809-438e-a352-fadd1a3087bb.jpg,t,4.0,1.0,1.5 baths,1.0,low,very good
242480,2174398,Listing; Listing,https://www.airbnb.com/rooms/2174398,https://a0.muscache.com/pictures/557746b0-131d-4130-8657-a01a629dd07e.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242481,2174515,Listing; Listing,https://www.airbnb.com/rooms/2174515,https://a0.muscache.com/pictures/0e0b50dd-5a95-425f-9059-6c3e74d91cce.jpg,t,2.0,1.0,1.5 baths,2.0,low,very good
242482,2175600,Listing; Listing,https://www.airbnb.com/rooms/2175600,https://a0.muscache.com/pictures/54ddda53-3bf2-4f2a-8c7a-dbd02c3a6121.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242483,2207534,Listing; Listing,https://www.airbnb.com/rooms/2207534,https://a0.muscache.com/pictures/ea840944-ae7c-42e7-9efc-fe725f8c14b6.jpg,f,3.0,2.0,1.5 baths,1.0,low,very good
242484,2211896,Listing; Listing,https://www.airbnb.com/rooms/2211896,https://a0.muscache.com/pictures/miso/Hosting-2211896/original/5ca88b91-525a-499d-ad7d-36c9ae3386f5.jpeg,t,2.0,1.0,1 private bath,1.0,low,very good
242485,2224538,Listing; Listing,https://www.airbnb.com/rooms/2224538,https://a0.muscache.com/pictures/f806afc9-89ee-4e49-a964-c19a7e625940.jpg,t,6.0,5.0,2 baths,6.0,expensive,very good
242486,2224903,Listing; Listing,https://www.airbnb.com/rooms/2224903,https://a0.muscache.com/pictures/addaa389-0c3d-4a33-b9a9-5e150de9e709.jpg,t,4.0,2.0,1 bath,4.0,low,very good
242487,2235666,Listing; Listing,https://www.airbnb.com/rooms/2235666,https://a0.muscache.com/pictures/miso/Hosting-2235666/original/6315e01d-f60f-410c-922e-5959f54170c7.jpeg,t,4.0,2.0,1 bath,2.0,low,very good
242488,2235708,Listing; Listing,https://www.airbnb.com/rooms/2235708,https://a0.muscache.com/pictures/49370438/48cdcce6_original.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242489,2255109,Listing; Listing,https://www.airbnb.com/rooms/2255109,https://a0.muscache.com/pictures/110621671/4b3987a2_original.jpg,t,4.0,3.0,1.5 baths,5.0,low,very good
242490,2272303,Listing; Listing,https://www.airbnb.com/rooms/2272303,https://a0.muscache.com/pictures/b37fd1e7-24fe-45e9-890c-b242145e9794.jpg,t,4.0,1.0,1 bath,5.0,average,very good
242491,2344785,Listing; Listing,https://www.airbnb.com/rooms/2344785,https://a0.muscache.com/pictures/miso/Hosting-2344785/original/17e3d30f-185d-4d81-bf24-aafb995439cd.jpeg,t,2.0,1.0,1 shared bath,1.0,low,very good
242492,2353432,Listing; Listing,https://www.airbnb.com/rooms/2353432,https://a0.muscache.com/pictures/34073982/2ad2ebdc_original.jpg,t,4.0,3.0,1.5 baths,3.0,low,very good
242493,2368869,Listing; Listing,https://www.airbnb.com/rooms/2368869,https://a0.muscache.com/pictures/42590046/88c9438a_original.jpg,t,4.0,2.0,1.5 baths,2.0,low,very good
242494,2376883,Listing; Listing,https://www.airbnb.com/rooms/2376883,https://a0.muscache.com/pictures/538ab952-cd13-4e74-b5a6-a34394c8e68f.jpg,t,2.0,1.0,1 private bath,,low,very good
242495,2384332,Listing; Listing,https://www.airbnb.com/rooms/2384332,https://a0.muscache.com/pictures/91001892-a5bd-4667-9989-3d7cfb297856.jpg,t,3.0,2.0,2.5 baths,2.0,average,very good
242496,2400486,Listing; Listing,https://www.airbnb.com/rooms/2400486,https://a0.muscache.com/pictures/31933328/5f119e45_original.jpg,f,2.0,1.0,1 bath,1.0,low,very good
242497,2403258,Listing; Listing,https://www.airbnb.com/rooms/2403258,https://a0.muscache.com/pictures/81516061/d473045f_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242498,2429334,Listing; Listing,https://www.airbnb.com/rooms/2429334,https://a0.muscache.com/pictures/miso/Hosting-2429334/original/df1e013a-7996-4523-b11d-46a260b7bd62.jpeg,t,2.0,,1 bath,1.0,low,very good
242499,2434568,Listing; Listing,https://www.airbnb.com/rooms/2434568,https://a0.muscache.com/pictures/92c43d29-67eb-4f1b-bdbf-6c3e388e0545.jpg,f,4.0,2.0,1.5 baths,3.0,low,very good
242500,2435572,Listing; Listing,https://www.airbnb.com/rooms/2435572,https://a0.muscache.com/pictures/32323949/83ba2bf4_original.jpg,t,2.0,1.0,1.5 shared baths,1.0,low,very good
242501,2459307,Listing; Listing,https://www.airbnb.com/rooms/2459307,https://a0.muscache.com/pictures/32751002/ee7dc44d_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242502,2469007,Listing; Listing,https://www.airbnb.com/rooms/2469007,https://a0.muscache.com/pictures/b743ae29-8e3b-474e-87fe-8414bbc4ab47.jpg,t,4.0,2.0,1.5 baths,2.0,low,very good
242503,2471617,Listing; Listing,https://www.airbnb.com/rooms/2471617,https://a0.muscache.com/pictures/e53742d4-bd17-4180-88fa-eefd4a25b963.jpg,t,4.0,1.0,1 bath,3.0,low,very good
242504,2474754,Listing; Listing,https://www.airbnb.com/rooms/2474754,https://a0.muscache.com/pictures/5b2e30a4-f1a2-45a3-b1b3-5fcf2026c21d.jpg,t,2.0,1.0,1 bath,,low,very good
242505,2476314,Listing; Listing,https://www.airbnb.com/rooms/2476314,https://a0.muscache.com/pictures/2cdba8fe-36dd-40e3-9847-da724f355f57.jpg,t,5.0,4.0,1.5 baths,2.0,low,very good
242506,2477880,Listing; Listing,https://www.airbnb.com/rooms/2477880,https://a0.muscache.com/pictures/miso/Hosting-2477880/original/fd275a49-83b8-4458-9935-4fe28a51eff5.jpeg,t,3.0,1.0,1 shared bath,2.0,low,very good
242507,2478937,Listing; Listing,https://www.airbnb.com/rooms/2478937,https://a0.muscache.com/pictures/34448350/34ba58b2_original.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
242508,2480621,Listing; Listing,https://www.airbnb.com/rooms/2480621,https://a0.muscache.com/pictures/32847888/1af9b91b_original.jpg,t,2.0,1.0,1.5 shared baths,1.0,low,very good
242509,2497346,Listing; Listing,https://www.airbnb.com/rooms/2497346,https://a0.muscache.com/pictures/miso/Hosting-2497346/original/594af6c6-3ec0-4824-aadc-c9d51a89f8d1.jpeg,t,4.0,1.0,1.5 baths,2.0,low,very good
242510,2502135,Listing; Listing,https://www.airbnb.com/rooms/2502135,https://a0.muscache.com/pictures/0a6461e9-3c71-41b1-be6d-bcc6791a795a.jpg,t,3.0,1.0,1.5 baths,1.0,low,very good
242511,2514858,Listing; Listing,https://www.airbnb.com/rooms/2514858,https://a0.muscache.com/pictures/33241236/e90550ef_original.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
242512,2518607,Listing; Listing,https://www.airbnb.com/rooms/2518607,https://a0.muscache.com/pictures/89fb9be4-edd2-4431-842e-78749ab2f1c6.jpg,t,4.0,1.0,2 baths,1.0,low,very good
242513,2529643,Listing; Listing,https://www.airbnb.com/rooms/2529643,https://a0.muscache.com/pictures/f601da29-b47a-4877-8125-8b0b2c09cbed.jpg,f,2.0,1.0,1 private bath,1.0,low,very good
242514,2534067,Listing; Listing,https://www.airbnb.com/rooms/2534067,https://a0.muscache.com/pictures/40669738/aa91afe9_original.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242515,2534166,Listing; Listing,https://www.airbnb.com/rooms/2534166,https://a0.muscache.com/pictures/41d966bb-6b25-4d38-86af-5f8466272893.jpg,f,2.0,1.0,1 shared bath,1.0,low,very good
242516,2535685,Listing; Listing,https://www.airbnb.com/rooms/2535685,https://a0.muscache.com/pictures/3fa0c283-0dff-41c6-8a8f-3dee4a5e9e43.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242517,2551330,Listing; Listing,https://www.airbnb.com/rooms/2551330,https://a0.muscache.com/pictures/33889060/095f9066_original.jpg,t,3.0,1.0,1.5 shared baths,2.0,low,very good
242518,2565947,Listing; Listing,https://www.airbnb.com/rooms/2565947,https://a0.muscache.com/pictures/88450926/07ebb167_original.jpg,f,2.0,1.0,1 bath,,low,very good
242519,2573607,Listing; Listing,https://www.airbnb.com/rooms/2573607,https://a0.muscache.com/pictures/33922456/40f274b1_original.jpg,f,2.0,1.0,1 bath,1.0,low,very good
242520,2574202,Listing; Listing,https://www.airbnb.com/rooms/2574202,https://a0.muscache.com/pictures/24838a39-1aa1-4ebe-9a2f-3619c642178c.jpg,t,4.0,2.0,1.5 baths,5.0,low,very good
242521,2581386,Listing; Listing,https://www.airbnb.com/rooms/2581386,https://a0.muscache.com/pictures/6a704796-eb73-4335-b376-f2bcbfa5eff8.jpg,t,5.0,2.0,1.5 baths,3.0,low,very good
242522,2611438,Listing; Listing,https://www.airbnb.com/rooms/2611438,https://a0.muscache.com/pictures/e3e53be8-9b6b-4bac-900c-70a2ea6cdfea.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242523,2622859,Listing; Listing,https://www.airbnb.com/rooms/2622859,https://a0.muscache.com/pictures/66354802/5aff902a_original.jpg,t,2.0,1.0,1.5 shared baths,1.0,low,very good
242524,2623099,Listing; Listing,https://www.airbnb.com/rooms/2623099,https://a0.muscache.com/pictures/fc82f7de-818f-48c8-ab16-268c8dc94a81.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
242525,2633912,Listing; Listing,https://www.airbnb.com/rooms/2633912,https://a0.muscache.com/pictures/02150dac-f659-471e-ac44-3b05a492d989.jpg,f,2.0,1.0,1 bath,1.0,low,very good
242526,2638552,Listing; Listing,https://www.airbnb.com/rooms/2638552,https://a0.muscache.com/pictures/46883947/2cda8034_original.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
242527,2638773,Listing; Listing,https://www.airbnb.com/rooms/2638773,https://a0.muscache.com/pictures/34613184/1092114f_original.jpg,f,4.0,3.0,1.5 baths,3.0,low,very good
242528,2639206,Listing; Listing,https://www.airbnb.com/rooms/2639206,https://a0.muscache.com/pictures/46884821/91ea7847_original.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
242529,2639773,Listing; Listing,https://www.airbnb.com/rooms/2639773,https://a0.muscache.com/pictures/miso/Hosting-2639773/original/de27d2e0-bc18-41fe-b9da-f781403743a2.jpeg,t,2.0,1.0,1 private bath,1.0,low,very good
242530,2647276,Listing; Listing,https://www.airbnb.com/rooms/2647276,https://a0.muscache.com/pictures/46885972/45c6e635_original.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
242531,2647365,Listing; Listing,https://www.airbnb.com/rooms/2647365,https://a0.muscache.com/pictures/46886925/d3922f2f_original.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
242532,2648251,Listing; Listing,https://www.airbnb.com/rooms/2648251,https://a0.muscache.com/pictures/78902884/3955c59b_original.jpg,t,4.0,1.0,1 bath,2.0,low,very good
242533,2667413,Listing; Listing,https://www.airbnb.com/rooms/2667413,https://a0.muscache.com/pictures/38130894/2f54a566_original.jpg,t,6.0,4.0,1.5 baths,8.0,low,very good
242534,2668398,Listing; Listing,https://www.airbnb.com/rooms/2668398,https://a0.muscache.com/pictures/92bcde53-7874-4133-846b-78c13a01ce13.jpg,f,3.0,2.0,1 bath,3.0,low,very good
242535,2682113,Listing; Listing,https://www.airbnb.com/rooms/2682113,https://a0.muscache.com/pictures/4bd751e6-aa07-4107-ba9f-c1b34401dfa7.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242536,2697739,Listing; Listing,https://www.airbnb.com/rooms/2697739,https://a0.muscache.com/pictures/d706228b-8446-4d5e-a021-e17eb03ac55c.jpg,f,4.0,2.0,1.5 baths,4.0,average,very good
242537,2704035,Listing; Listing,https://www.airbnb.com/rooms/2704035,https://a0.muscache.com/pictures/35662121/a4b46dc7_original.jpg,t,4.0,3.0,1.5 baths,4.0,low,very good
242538,2705165,Listing; Listing,https://www.airbnb.com/rooms/2705165,https://a0.muscache.com/pictures/49502240/76c546e2_original.jpg,t,12.0,3.0,1.5 baths,12.0,average,very good
242539,2708863,Listing; Listing,https://www.airbnb.com/rooms/2708863,https://a0.muscache.com/pictures/35428120/f4fcc98d_original.jpg,t,4.0,3.0,1.5 baths,3.0,average,very good
242540,2719038,Listing; Listing,https://www.airbnb.com/rooms/2719038,https://a0.muscache.com/pictures/35521573/bd2cc6ca_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242541,2728371,Listing; Listing,https://www.airbnb.com/rooms/2728371,https://a0.muscache.com/pictures/82920321/0cf276a5_original.jpg,t,3.0,3.0,1.5 baths,3.0,low,very good
242542,2739228,Listing; Listing,https://www.airbnb.com/rooms/2739228,https://a0.muscache.com/pictures/49bb769e-ab26-4ae7-a818-e1156d9f4b14.jpg,t,1.0,1.0,1.5 baths,1.0,low,very good
242543,2741939,Listing; Listing,https://www.airbnb.com/rooms/2741939,https://a0.muscache.com/pictures/2b207d05-5e2f-428b-b0ef-640fbf467d28.jpg,t,4.0,2.0,1.5 baths,,low,very good
242544,2745824,Listing; Listing,https://www.airbnb.com/rooms/2745824,https://a0.muscache.com/pictures/35842089/72944439_original.jpg,t,4.0,1.0,1 bath,4.0,low,very good
242545,2749780,Listing; Listing,https://www.airbnb.com/rooms/2749780,https://a0.muscache.com/pictures/65536310/5d5467e1_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242546,2761156,Listing; Listing,https://www.airbnb.com/rooms/2761156,https://a0.muscache.com/pictures/620e4e45-9831-4be5-8f1e-60bab6b57a39.jpg,f,2.0,1.0,1.5 shared baths,1.0,low,very good
242547,2763037,Listing; Listing,https://www.airbnb.com/rooms/2763037,https://a0.muscache.com/pictures/80420984/281eeae9_original.jpg,t,3.0,,1 private bath,2.0,low,very good
242548,2763386,Listing; Listing,https://www.airbnb.com/rooms/2763386,https://a0.muscache.com/pictures/23c300c8-c1df-4370-9fb0-45e36d3a2468.jpg,f,2.0,1.0,1.5 shared baths,1.0,low,very good
242549,2775209,Listing; Listing,https://www.airbnb.com/rooms/2775209,https://a0.muscache.com/pictures/36091057/e7959fe7_original.jpg,t,4.0,2.0,2 baths,3.0,average,very good
242550,2780062,Listing; Listing,https://www.airbnb.com/rooms/2780062,https://a0.muscache.com/pictures/ed3a1732-b8f2-4e1c-9f36-676550f4fabb.jpg,t,2.0,1.0,1 private bath,2.0,low,very good
242551,2788545,Listing; Listing,https://www.airbnb.com/rooms/2788545,https://a0.muscache.com/pictures/6275d394-09cd-4c81-9c50-a708ffeb194f.jpg,t,4.0,2.0,1 bath,2.0,low,very good
242552,2790963,Listing; Listing,https://www.airbnb.com/rooms/2790963,https://a0.muscache.com/pictures/96b94ffa-0763-4191-bc45-cdd87af391ea.jpg,t,4.0,2.0,1.5 baths,3.0,low,very good
242553,2797128,Listing; Listing,https://www.airbnb.com/rooms/2797128,https://a0.muscache.com/pictures/36446670/f568ca2b_original.jpg,t,4.0,3.0,2 baths,3.0,low,very good
242554,2800120,Listing; Listing,https://www.airbnb.com/rooms/2800120,https://a0.muscache.com/pictures/miso/Hosting-2800120/original/42c0f0dd-848e-4758-8016-a528d77082b3.jpeg,t,2.0,1.0,1 private bath,1.0,low,very good
242555,2809026,Listing; Listing,https://www.airbnb.com/rooms/2809026,https://a0.muscache.com/pictures/39402346/1f1ce363_original.jpg,t,5.0,4.0,1.5 baths,4.0,low,very good
242556,2829553,Listing; Listing,https://www.airbnb.com/rooms/2829553,https://a0.muscache.com/pictures/48006632/592a6111_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242557,2830788,Listing; Listing,https://www.airbnb.com/rooms/2830788,https://a0.muscache.com/pictures/abaf4a59-fdbf-463f-83d1-871514a960ac.jpg,t,2.0,,1 private bath,1.0,low,very good
242558,2842228,Listing; Listing,https://www.airbnb.com/rooms/2842228,https://a0.muscache.com/pictures/cc2aa51a-3c11-497e-b204-bf96ade26674.jpg,t,3.0,1.0,1.5 shared baths,,low,very good
242559,2853285,Listing; Listing,https://www.airbnb.com/rooms/2853285,https://a0.muscache.com/pictures/miso/Hosting-2853285/original/66f9557f-ab33-400c-909a-ab56f06c3f01.jpeg,t,2.0,1.0,0 baths,2.0,low,very good
242560,2861667,Listing; Listing,https://www.airbnb.com/rooms/2861667,https://a0.muscache.com/pictures/miso/Hosting-2861667/original/e66cc6fc-389e-47fe-a2e5-672202f77f3e.jpeg,t,2.0,1.0,0 baths,2.0,low,very good
242561,2871016,Listing; Listing,https://www.airbnb.com/rooms/2871016,https://a0.muscache.com/pictures/955efb01-682e-48e6-a921-5bff6060ac0e.jpg,t,4.0,1.0,1.5 baths,1.0,low,very good
242562,2879050,Listing; Listing,https://www.airbnb.com/rooms/2879050,https://a0.muscache.com/pictures/582231ab-9b3c-4599-9116-fa71e393fd20.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242563,2882337,Listing; Listing,https://www.airbnb.com/rooms/2882337,https://a0.muscache.com/pictures/8c2c4c73-35c9-43e5-bb6f-dc036a487032.jpg,t,4.0,2.0,1.5 baths,2.0,low,very good
242564,2892186,Listing; Listing,https://www.airbnb.com/rooms/2892186,https://a0.muscache.com/pictures/0f719449-1170-4136-a682-ca2e44fd54fe.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242565,2902819,Listing; Listing,https://www.airbnb.com/rooms/2902819,https://a0.muscache.com/pictures/69296668/3fe3c4e3_original.jpg,t,2.0,1.0,1.5 baths,1.0,average,very good
242566,2912309,Listing; Listing,https://www.airbnb.com/rooms/2912309,https://a0.muscache.com/pictures/38629624/5f8ac448_original.jpg,f,4.0,2.0,2.5 baths,2.0,low,very good
242567,2921938,Listing; Listing,https://www.airbnb.com/rooms/2921938,https://a0.muscache.com/pictures/3b2a7312-4482-4e51-a83c-127d4e215d5a.jpg,f,3.0,3.0,1.5 baths,4.0,low,very good
242568,2942229,Listing; Listing,https://www.airbnb.com/rooms/2942229,https://a0.muscache.com/pictures/38319894/80388bab_original.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
242569,2955804,Listing; Listing,https://www.airbnb.com/rooms/2955804,https://a0.muscache.com/pictures/71458278/2ac2daaa_original.jpg,f,2.0,1.0,1 bath,1.0,low,very good
242570,2956140,Listing; Listing,https://www.airbnb.com/rooms/2956140,https://a0.muscache.com/pictures/miso/Hosting-2956140/original/363eb8d8-a5ea-4d93-987b-5d6b167a5d11.jpeg,t,2.0,1.0,1 private bath,1.0,low,very good
242571,2965812,Listing; Listing,https://www.airbnb.com/rooms/2965812,https://a0.muscache.com/pictures/96bba06b-a99a-4b2b-88a7-8075ad342bc6.jpg,t,4.0,2.0,1 bath,2.0,low,very good
242572,2976795,Listing; Listing,https://www.airbnb.com/rooms/2976795,https://a0.muscache.com/pictures/38244814/48f6e496_original.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242573,2977065,Listing; Listing,https://www.airbnb.com/rooms/2977065,https://a0.muscache.com/pictures/miso/Hosting-2977065/original/52497a4e-72d0-4eeb-abc6-d315cb0d671e.jpeg,t,2.0,1.0,1.5 baths,1.0,average,very good
242574,2981842,Listing; Listing,https://www.airbnb.com/rooms/2981842,https://a0.muscache.com/pictures/miso/Hosting-2981842/original/193fd6f6-9ce9-482e-87c1-c96701377599.jpeg,t,2.0,1.0,1 bath,2.0,low,very good
242575,2981853,Listing; Listing,https://www.airbnb.com/rooms/2981853,https://a0.muscache.com/pictures/miso/Hosting-2981853/original/2ef246e3-e69b-4c8d-98b4-22964e0c69e8.jpeg,t,2.0,1.0,0 baths,2.0,low,very good
242576,2981861,Listing; Listing,https://www.airbnb.com/rooms/2981861,https://a0.muscache.com/pictures/miso/Hosting-2981861/original/711470ed-942d-48cd-b7b8-8f762b531242.jpeg,t,2.0,1.0,0 baths,2.0,low,very good
242577,2981875,Listing; Listing,https://www.airbnb.com/rooms/2981875,https://a0.muscache.com/pictures/miso/Hosting-2981875/original/2837f40a-b329-4a41-9f41-38e2e3185c04.jpeg,t,2.0,1.0,0 baths,2.0,low,very good
242578,2984018,Listing; Listing,https://www.airbnb.com/rooms/2984018,https://a0.muscache.com/pictures/38357631/abcb22d8_original.jpg,t,2.0,1.0,0 baths,2.0,low,very good
242579,2985952,Listing; Listing,https://www.airbnb.com/rooms/2985952,https://a0.muscache.com/pictures/4ae8b0fc-966e-4b81-9b27-c9250a308fbe.jpg,t,2.0,1.0,1 bath,,low,very good
242580,2994502,Listing; Listing,https://www.airbnb.com/rooms/2994502,https://a0.muscache.com/pictures/53730291/d82244b7_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242581,3003918,Listing; Listing,https://www.airbnb.com/rooms/3003918,https://a0.muscache.com/pictures/39124731/bb227284_original.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242582,3003987,Listing; Listing,https://www.airbnb.com/rooms/3003987,https://a0.muscache.com/pictures/38547022/6c92e20c_original.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
242583,3004400,Listing; Listing,https://www.airbnb.com/rooms/3004400,https://a0.muscache.com/pictures/40138270/ff1c801e_original.jpg,t,4.0,3.0,1.5 baths,,low,very good
242584,3018468,Listing; Listing,https://www.airbnb.com/rooms/3018468,https://a0.muscache.com/pictures/be4ade83-60f7-4ff2-af76-40a091dd7052.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242585,3036290,Listing; Listing,https://www.airbnb.com/rooms/3036290,https://a0.muscache.com/pictures/39800904/ed8958d9_original.jpg,f,1.0,1.0,1.5 shared baths,,low,very good
242586,3036359,Listing; Listing,https://www.airbnb.com/rooms/3036359,https://a0.muscache.com/pictures/1bb05ad2-8237-4fa5-88ce-245a1a157988.jpg,t,2.0,,1 bath,1.0,low,very good
242587,3036789,Listing; Listing,https://www.airbnb.com/rooms/3036789,https://a0.muscache.com/pictures/e002f2d3-c72a-4182-a5b3-9c03e17e65fc.jpg,t,3.0,2.0,1.5 baths,2.0,low,very good
242588,3040900,Listing; Listing,https://www.airbnb.com/rooms/3040900,https://a0.muscache.com/pictures/38945137/64b0df8f_original.jpg,t,2.0,2.0,1 bath,3.0,low,very good
242589,3045003,Listing; Listing,https://www.airbnb.com/rooms/3045003,https://a0.muscache.com/pictures/ae5c37e4-66f7-4f81-9ad3-482ae24a4cf3.jpg,f,4.0,3.0,1 bath,4.0,low,very good
242590,3048137,Listing; Listing,https://www.airbnb.com/rooms/3048137,https://a0.muscache.com/pictures/39463527/9165cc9b_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242591,3087967,Listing; Listing,https://www.airbnb.com/rooms/3087967,https://a0.muscache.com/pictures/39464161/d2006b26_original.jpg,t,2.0,1.0,1 bath,1.0,low,very good
242592,3088648,Listing; Listing,https://www.airbnb.com/rooms/3088648,https://a0.muscache.com/pictures/613c8971-e12f-4e4f-8dc8-67b3a595aa6a.jpg,t,3.0,1.0,1 private bath,1.0,low,very good
242593,3096518,Listing; Listing,https://www.airbnb.com/rooms/3096518,https://a0.muscache.com/pictures/d2b4b017-d3e8-4a1c-9735-79a5728e8da9.jpg,f,4.0,2.0,2 baths,3.0,low,very good
242594,3099026,Listing; Listing,https://www.airbnb.com/rooms/3099026,https://a0.muscache.com/pictures/39999042/4d733829_original.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
242595,3099266,Listing; Listing,https://www.airbnb.com/rooms/3099266,https://a0.muscache.com/pictures/39589380/93144ace_original.jpg,t,4.0,2.0,1.5 baths,,low,very good
242596,3111787,Listing; Listing,https://www.airbnb.com/rooms/3111787,https://a0.muscache.com/pictures/40057311/000dc491_original.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
242597,3120537,Listing; Listing,https://www.airbnb.com/rooms/3120537,https://a0.muscache.com/pictures/miso/Hosting-3120537/original/ce021a40-fa88-4e8c-8db9-5cf31982cca6.jpeg,t,2.0,1.0,0 baths,1.0,low,very good
242598,3121979,Listing; Listing,https://www.airbnb.com/rooms/3121979,https://a0.muscache.com/pictures/c2b7c85e-de94-4010-a142-b0cc3727b979.jpg,f,4.0,5.0,2 baths,4.0,low,very good
242599,3138594,Listing; Listing,https://www.airbnb.com/rooms/3138594,https://a0.muscache.com/pictures/ffa0af14-af5d-40ab-bde3-502d0a8fbfc4.jpg,t,4.0,2.0,1 bath,3.0,low,very good
242600,3150587,Listing; Listing,https://www.airbnb.com/rooms/3150587,https://a0.muscache.com/pictures/40156669/ac6e6266_original.jpg,t,3.0,1.0,1 bath,1.0,low,very good
242601,3155284,Listing; Listing,https://www.airbnb.com/rooms/3155284,https://a0.muscache.com/pictures/40205210/b376cf1f_original.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
242602,3163509,Listing; Listing,https://www.airbnb.com/rooms/3163509,https://a0.muscache.com/pictures/40535051/7c49b7a2_original.jpg,f,2.0,2.0,1.5 baths,3.0,low,very good
242603,3174322,Listing; Listing,https://www.airbnb.com/rooms/3174322,https://a0.muscache.com/pictures/41596874/581cea53_original.jpg,t,4.0,2.0,1.5 baths,3.0,average,very good
242604,3180371,Listing; Listing,https://www.airbnb.com/rooms/3180371,https://a0.muscache.com/pictures/40978755/dad99530_original.jpg,t,2.0,2.0,1 bath,3.0,low,very good
242605,3194778,Listing; Listing,https://www.airbnb.com/rooms/3194778,https://a0.muscache.com/pictures/77a94079-72d4-4b73-bf7a-865259f6b3c9.jpg,t,4.0,2.0,1.5 baths,5.0,low,very good
242606,3203283,Listing; Listing,https://www.airbnb.com/rooms/3203283,https://a0.muscache.com/pictures/40854573/2e3fe04d_original.jpg,t,4.0,2.0,1 bath,2.0,low,very good
242607,3206158,Listing; Listing,https://www.airbnb.com/rooms/3206158,https://a0.muscache.com/pictures/78706315/45353a31_original.jpg,t,4.0,3.0,1.5 baths,3.0,low,very good
242608,3209240,Listing; Listing,https://www.airbnb.com/rooms/3209240,https://a0.muscache.com/pictures/df08b6c6-3626-4b49-a9fc-daa5a0e52b75.jpg,f,2.0,1.0,1 bath,2.0,low,very good
242609,3225605,Listing; Listing,https://www.airbnb.com/rooms/3225605,https://a0.muscache.com/pictures/43401940/8cb1eefc_original.jpg,t,4.0,4.0,3 baths,4.0,high,very good
